"timeMillisSpent","score"
29482,"0hard/-23soft"
29492,"0hard/-19soft"
29501,"0hard/-19soft"
29509,"0hard/-19soft"
29517,"0hard/-19soft"
29527,"0hard/-19soft"
29537,"0hard/-19soft"
29546,"0hard/-19soft"
29555,"0hard/-19soft"
29564,"0hard/-19soft"
29573,"0hard/-19soft"
29582,"0hard/-19soft"
29593,"0hard/-19soft"
29602,"0hard/-19soft"
29611,"0hard/-19soft"
29620,"0hard/-19soft"
29627,"0hard/-19soft"
29637,"0hard/-19soft"
29647,"0hard/-19soft"
29657,"0hard/-22soft"
29666,"0hard/-22soft"
29673,"0hard/-22soft"
29682,"0hard/-22soft"
29690,"0hard/-22soft"
29699,"0hard/-22soft"
29708,"0hard/-22soft"
29716,"0hard/-22soft"
29724,"0hard/-22soft"
29731,"0hard/-22soft"
29738,"0hard/-22soft"
29746,"0hard/-22soft"
29755,"0hard/-22soft"
29766,"0hard/-22soft"
29777,"0hard/-22soft"
29789,"0hard/-22soft"
29802,"0hard/-22soft"
29811,"0hard/-22soft"
29822,"0hard/-22soft"
29832,"0hard/-22soft"
29842,"0hard/-22soft"
29855,"0hard/-22soft"
29865,"0hard/-22soft"
29874,"0hard/-22soft"
29883,"0hard/-22soft"
29893,"0hard/-22soft"
29902,"0hard/-22soft"
29913,"0hard/-22soft"
29923,"0hard/-22soft"
29932,"0hard/-22soft"
29941,"0hard/-22soft"
29951,"0hard/-22soft"
29961,"0hard/-22soft"
29972,"0hard/-22soft"
29985,"0hard/-22soft"
29996,"0hard/-22soft"
30006,"0hard/-22soft"
30016,"0hard/-22soft"
30027,"0hard/-22soft"
30038,"0hard/-22soft"
30047,"0hard/-22soft"
30057,"0hard/-22soft"
30067,"0hard/-22soft"
30075,"0hard/-22soft"
30085,"0hard/-22soft"
30094,"0hard/-21soft"
30103,"0hard/-21soft"
30114,"0hard/-21soft"
30123,"0hard/-21soft"
30132,"0hard/-21soft"
30141,"0hard/-21soft"
30150,"0hard/-21soft"
30160,"0hard/-21soft"
30170,"0hard/-21soft"
30179,"0hard/-21soft"
30189,"0hard/-21soft"
30198,"0hard/-21soft"
30207,"0hard/-24soft"
30215,"0hard/-24soft"
30224,"0hard/-21soft"
30233,"0hard/-21soft"
30241,"0hard/-21soft"
30251,"0hard/-21soft"
30262,"0hard/-21soft"
30274,"0hard/-21soft"
30282,"0hard/-21soft"
30291,"0hard/-21soft"
30301,"0hard/-21soft"
30309,"0hard/-21soft"
30317,"0hard/-25soft"
30327,"0hard/-25soft"
30335,"0hard/-21soft"
30343,"0hard/-21soft"
30351,"0hard/-21soft"
30361,"0hard/-21soft"
30371,"0hard/-21soft"
30383,"0hard/-21soft"
30391,"0hard/-22soft"
30399,"0hard/-21soft"
30407,"0hard/-21soft"
30416,"0hard/-21soft"
30423,"0hard/-21soft"
30431,"0hard/-21soft"
30441,"0hard/-21soft"
30452,"0hard/-21soft"
30461,"0hard/-22soft"
30472,"0hard/-21soft"
30483,"0hard/-21soft"
30495,"0hard/-21soft"
30508,"0hard/-21soft"
30525,"0hard/-21soft"
30564,"0hard/-21soft"
30584,"0hard/-21soft"
30606,"0hard/-21soft"
30621,"0hard/-21soft"
30632,"0hard/-21soft"
30650,"0hard/-21soft"
30663,"0hard/-22soft"
30674,"0hard/-21soft"
30687,"0hard/-21soft"
30696,"0hard/-21soft"
30706,"0hard/-21soft"
30716,"0hard/-21soft"
30726,"0hard/-21soft"
30741,"0hard/-21soft"
30754,"0hard/-21soft"
30762,"0hard/-22soft"
30771,"0hard/-21soft"
30781,"0hard/-21soft"
30791,"0hard/-21soft"
30799,"0hard/-21soft"
30808,"0hard/-21soft"
30819,"0hard/-21soft"
30833,"0hard/-21soft"
30844,"0hard/-21soft"
30854,"0hard/-21soft"
30864,"0hard/-21soft"
30873,"0hard/-21soft"
30885,"0hard/-21soft"
30895,"0hard/-21soft"
30904,"0hard/-21soft"
30913,"0hard/-21soft"
30923,"0hard/-21soft"
30933,"0hard/-21soft"
30944,"0hard/-21soft"
30955,"0hard/-24soft"
30965,"0hard/-24soft"
30974,"0hard/-24soft"
30985,"0hard/-21soft"
30994,"0hard/-21soft"
31003,"0hard/-21soft"
31012,"0hard/-21soft"
31021,"0hard/-21soft"
31031,"0hard/-21soft"
31041,"0hard/-21soft"
31051,"0hard/-21soft"
31063,"0hard/-21soft"
31071,"0hard/-24soft"
31079,"0hard/-21soft"
31087,"0hard/-21soft"
31095,"0hard/-21soft"
31103,"0hard/-21soft"
31112,"0hard/-21soft"
31123,"0hard/-21soft"
31133,"0hard/-21soft"
31142,"0hard/-21soft"
31152,"0hard/-21soft"
31162,"0hard/-21soft"
31171,"0hard/-21soft"
31181,"0hard/-21soft"
31191,"0hard/-21soft"
31201,"0hard/-21soft"
31210,"0hard/-21soft"
31220,"0hard/-21soft"
31229,"0hard/-21soft"
31239,"0hard/-21soft"
31249,"0hard/-21soft"
31258,"0hard/-21soft"
31267,"0hard/-21soft"
31277,"0hard/-21soft"
31287,"0hard/-21soft"
31298,"0hard/-21soft"
31308,"0hard/-21soft"
31317,"0hard/-21soft"
31327,"0hard/-21soft"
31336,"0hard/-21soft"
31346,"0hard/-21soft"
31358,"0hard/-21soft"
31368,"0hard/-21soft"
31377,"0hard/-21soft"
31387,"0hard/-21soft"
31405,"0hard/-21soft"
31419,"0hard/-21soft"
31431,"0hard/-21soft"
31441,"0hard/-21soft"
31453,"0hard/-21soft"
31463,"0hard/-21soft"
31476,"0hard/-21soft"
31487,"0hard/-21soft"
31499,"0hard/-21soft"
31512,"0hard/-21soft"
31522,"0hard/-21soft"
31533,"0hard/-21soft"
31544,"0hard/-21soft"
31555,"0hard/-21soft"
31567,"0hard/-21soft"
31581,"0hard/-21soft"
31591,"0hard/-21soft"
31601,"0hard/-21soft"
31610,"0hard/-24soft"
31618,"0hard/-21soft"
31628,"0hard/-21soft"
31638,"0hard/-21soft"
31645,"0hard/-21soft"
31654,"0hard/-21soft"
31666,"0hard/-21soft"
31675,"0hard/-21soft"
31685,"0hard/-21soft"
31693,"0hard/-21soft"
31704,"0hard/-21soft"
31713,"0hard/-21soft"
31724,"0hard/-21soft"
31736,"0hard/-21soft"
31747,"0hard/-21soft"
31757,"0hard/-21soft"
31767,"0hard/-21soft"
31776,"0hard/-21soft"
31791,"0hard/-21soft"
31802,"0hard/-21soft"
31812,"0hard/-21soft"
31822,"0hard/-21soft"
31831,"0hard/-21soft"
31844,"0hard/-21soft"
31857,"0hard/-21soft"
31869,"0hard/-21soft"
31878,"0hard/-21soft"
31888,"0hard/-21soft"
31898,"0hard/-21soft"
31908,"0hard/-21soft"
31919,"0hard/-21soft"
31929,"0hard/-21soft"
31939,"0hard/-21soft"
31952,"0hard/-21soft"
31961,"0hard/-21soft"
31971,"0hard/-21soft"
31983,"0hard/-21soft"
31993,"0hard/-24soft"
32005,"0hard/-24soft"
32017,"0hard/-24soft"
32026,"0hard/-21soft"
32035,"0hard/-21soft"
32044,"0hard/-21soft"
32056,"0hard/-21soft"
32067,"0hard/-21soft"
32078,"0hard/-21soft"
32089,"0hard/-25soft"
32098,"0hard/-21soft"
32108,"0hard/-21soft"
32118,"0hard/-21soft"
32126,"0hard/-21soft"
32137,"0hard/-21soft"
32150,"0hard/-24soft"
32158,"0hard/-22soft"
32167,"0hard/-22soft"
32179,"0hard/-22soft"
32190,"0hard/-22soft"
32202,"0hard/-22soft"
32212,"0hard/-24soft"
32220,"0hard/-21soft"
32229,"0hard/-21soft"
32238,"0hard/-21soft"
32246,"0hard/-21soft"
32256,"0hard/-21soft"
32266,"0hard/-24soft"
32275,"0hard/-21soft"
32285,"0hard/-21soft"
32293,"0hard/-21soft"
32301,"0hard/-22soft"
32309,"0hard/-22soft"
32318,"0hard/-26soft"
32326,"0hard/-22soft"
32335,"0hard/-22soft"
32342,"0hard/-22soft"
32351,"0hard/-22soft"
32361,"0hard/-22soft"
32371,"0hard/-26soft"
32379,"0hard/-29soft"
32387,"0hard/-26soft"
32394,"0hard/-26soft"
32402,"0hard/-26soft"
32410,"0hard/-26soft"
32420,"0hard/-26soft"
32430,"0hard/-28soft"
32441,"0hard/-30soft"
32451,"0hard/-29soft"
32459,"0hard/-29soft"
32468,"0hard/-29soft"
32477,"0hard/-29soft"
32488,"0hard/-29soft"
32500,"0hard/-29soft"
32510,"0hard/-29soft"
32519,"0hard/-26soft"
32527,"0hard/-26soft"
32536,"0hard/-26soft"
32545,"0hard/-26soft"
32555,"0hard/-26soft"
32566,"0hard/-26soft"
32576,"0hard/-26soft"
32587,"0hard/-26soft"
32596,"0hard/-25soft"
32605,"0hard/-25soft"
32614,"0hard/-25soft"
32625,"0hard/-25soft"
32634,"0hard/-25soft"
32645,"0hard/-25soft"
32654,"0hard/-27soft"
32664,"0hard/-27soft"
32673,"0hard/-27soft"
32683,"0hard/-30soft"
32691,"0hard/-30soft"
32701,"0hard/-30soft"
32711,"0hard/-30soft"
32721,"0hard/-30soft"
32731,"0hard/-27soft"
32741,"0hard/-27soft"
32750,"0hard/-30soft"
32761,"0hard/-30soft"
32773,"0hard/-30soft"
32785,"0hard/-30soft"
32796,"0hard/-30soft"
32805,"0hard/-27soft"
32815,"0hard/-27soft"
32824,"0hard/-27soft"
32834,"0hard/-27soft"
32844,"0hard/-27soft"
32854,"0hard/-25soft"
32864,"0hard/-25soft"
32874,"0hard/-25soft"
32884,"0hard/-25soft"
32893,"0hard/-25soft"
32905,"0hard/-25soft"
32915,"0hard/-26soft"
32924,"0hard/-26soft"
32933,"0hard/-26soft"
32943,"0hard/-25soft"
32952,"0hard/-25soft"
32963,"0hard/-25soft"
32975,"0hard/-25soft"
32985,"0hard/-25soft"
32993,"0hard/-21soft"
33013,"0hard/-21soft"
33024,"0hard/-21soft"
33034,"0hard/-21soft"
33046,"0hard/-21soft"
33058,"0hard/-21soft"
33071,"0hard/-21soft"
33082,"0hard/-21soft"
33094,"0hard/-21soft"
33108,"0hard/-21soft"
33126,"0hard/-21soft"
33144,"0hard/-21soft"
33157,"0hard/-21soft"
33167,"0hard/-21soft"
33176,"0hard/-21soft"
33185,"0hard/-21soft"
33196,"0hard/-21soft"
33206,"0hard/-25soft"
33216,"0hard/-25soft"
33225,"0hard/-25soft"
33233,"0hard/-21soft"
33241,"0hard/-21soft"
33250,"0hard/-21soft"
33258,"0hard/-21soft"
33266,"0hard/-21soft"
33277,"0hard/-21soft"
33287,"0hard/-21soft"
33296,"0hard/-21soft"
33308,"0hard/-21soft"
33316,"0hard/-21soft"
33328,"0hard/-21soft"
33339,"0hard/-21soft"
33351,"0hard/-21soft"
33362,"0hard/-21soft"
33376,"0hard/-21soft"
33387,"0hard/-22soft"
33398,"0hard/-22soft"
33410,"0hard/-22soft"
33420,"0hard/-26soft"
33429,"0hard/-26soft"
33440,"0hard/-26soft"
33451,"0hard/-25soft"
33460,"0hard/-21soft"
33470,"0hard/-21soft"
33480,"0hard/-21soft"
33489,"0hard/-21soft"
33498,"0hard/-21soft"
33510,"0hard/-21soft"
33520,"0hard/-22soft"
33528,"0hard/-21soft"
33536,"0hard/-21soft"
33544,"0hard/-21soft"
33554,"0hard/-21soft"
33563,"0hard/-21soft"
33574,"0hard/-21soft"
33583,"0hard/-21soft"
33594,"0hard/-21soft"
33605,"0hard/-21soft"
33616,"0hard/-21soft"
33624,"0hard/-22soft"
33633,"0hard/-21soft"
33641,"0hard/-21soft"
33649,"0hard/-21soft"
33657,"0hard/-21soft"
33667,"0hard/-21soft"
33676,"0hard/-22soft"
33685,"0hard/-26soft"
33695,"0hard/-22soft"
33709,"0hard/-22soft"
33719,"0hard/-22soft"
33729,"0hard/-22soft"
33741,"0hard/-22soft"
33758,"0hard/-21soft"
33770,"0hard/-21soft"
33780,"0hard/-21soft"
33801,"0hard/-21soft"
33820,"0hard/-21soft"
33832,"0hard/-21soft"
33845,"0hard/-21soft"
33858,"0hard/-21soft"
33878,"0hard/-21soft"
33896,"0hard/-21soft"
33908,"0hard/-21soft"
33918,"0hard/-21soft"
33926,"0hard/-21soft"
33935,"0hard/-21soft"
33943,"0hard/-21soft"
33952,"0hard/-21soft"
33961,"0hard/-21soft"
33973,"0hard/-21soft"
33983,"0hard/-21soft"
33994,"0hard/-21soft"
34004,"0hard/-21soft"
34013,"0hard/-21soft"
34021,"0hard/-21soft"
34031,"0hard/-21soft"
34039,"0hard/-21soft"
34047,"0hard/-21soft"
34056,"0hard/-21soft"
34065,"0hard/-21soft"
34073,"0hard/-21soft"
34083,"0hard/-21soft"
34092,"0hard/-21soft"
34101,"0hard/-21soft"
34110,"0hard/-21soft"
34121,"0hard/-21soft"
34131,"0hard/-21soft"
34142,"0hard/-21soft"
34151,"0hard/-21soft"
34160,"0hard/-21soft"
34169,"0hard/-21soft"
34180,"0hard/-21soft"
34190,"0hard/-21soft"
34201,"0hard/-21soft"
34211,"0hard/-21soft"
34221,"0hard/-21soft"
34229,"0hard/-21soft"
34242,"0hard/-21soft"
34252,"0hard/-25soft"
34260,"0hard/-21soft"
34269,"0hard/-21soft"
34277,"0hard/-21soft"
34286,"0hard/-21soft"
34297,"0hard/-21soft"
34310,"0hard/-21soft"
34322,"0hard/-21soft"
34334,"0hard/-21soft"
34346,"0hard/-21soft"
34359,"0hard/-21soft"
34371,"0hard/-21soft"
34384,"0hard/-21soft"
34397,"0hard/-22soft"
34414,"0hard/-22soft"
34424,"0hard/-22soft"
34434,"0hard/-22soft"
34442,"0hard/-21soft"
34452,"0hard/-21soft"
34463,"0hard/-21soft"
34479,"0hard/-21soft"
34490,"0hard/-21soft"
34501,"0hard/-21soft"
34510,"0hard/-22soft"
34520,"0hard/-22soft"
34528,"0hard/-21soft"
34536,"0hard/-21soft"
34545,"0hard/-21soft"
34555,"0hard/-21soft"
34564,"0hard/-21soft"
34575,"0hard/-21soft"
34584,"0hard/-21soft"
34594,"0hard/-21soft"
34603,"0hard/-21soft"
34613,"0hard/-21soft"
34622,"0hard/-21soft"
34635,"0hard/-21soft"
34648,"0hard/-21soft"
34660,"0hard/-21soft"
34672,"0hard/-21soft"
34683,"0hard/-21soft"
34691,"0hard/-22soft"
34701,"0hard/-22soft"
34709,"0hard/-22soft"
34716,"0hard/-21soft"
34724,"0hard/-21soft"
34732,"0hard/-21soft"
34739,"0hard/-21soft"
34747,"0hard/-21soft"
34757,"0hard/-21soft"
34780,"0hard/-21soft"
34799,"0hard/-21soft"
34829,"0hard/-21soft"
34845,"0hard/-22soft"
34856,"0hard/-22soft"
34866,"0hard/-21soft"
34876,"0hard/-21soft"
34886,"0hard/-21soft"
34896,"0hard/-21soft"
34906,"0hard/-21soft"
34917,"0hard/-21soft"
34928,"0hard/-21soft"
34938,"0hard/-21soft"
34948,"0hard/-21soft"
34960,"0hard/-21soft"
34977,"0hard/-22soft"
34993,"0hard/-22soft"
35015,"0hard/-22soft"
35027,"0hard/-22soft"
35043,"0hard/-22soft"
35056,"0hard/-21soft"
35070,"0hard/-21soft"
35081,"0hard/-21soft"
35094,"0hard/-21soft"
35106,"0hard/-21soft"
35121,"0hard/-21soft"
35143,"0hard/-21soft"
35168,"0hard/-21soft"
35192,"0hard/-21soft"
35204,"0hard/-21soft"
35215,"0hard/-21soft"
35225,"0hard/-21soft"
35236,"0hard/-21soft"
35248,"0hard/-21soft"
35258,"0hard/-22soft"
35269,"0hard/-21soft"
35279,"0hard/-21soft"
35288,"0hard/-21soft"
35297,"0hard/-21soft"
35306,"0hard/-21soft"
35318,"0hard/-21soft"
35327,"0hard/-22soft"
35337,"0hard/-22soft"
35346,"0hard/-22soft"
35355,"0hard/-22soft"
35365,"0hard/-22soft"
35374,"0hard/-21soft"
35382,"0hard/-22soft"
35390,"0hard/-22soft"
35398,"0hard/-22soft"
35406,"0hard/-22soft"
35414,"0hard/-22soft"
35425,"0hard/-21soft"
35434,"0hard/-21soft"
35442,"0hard/-21soft"
35451,"0hard/-21soft"
35460,"0hard/-22soft"
35468,"0hard/-21soft"
35476,"0hard/-21soft"
35484,"0hard/-21soft"
35492,"0hard/-21soft"
35502,"0hard/-21soft"
35510,"0hard/-21soft"
35519,"0hard/-22soft"
35527,"0hard/-22soft"
35534,"0hard/-21soft"
35542,"0hard/-21soft"
35550,"0hard/-21soft"
35560,"0hard/-21soft"
35572,"0hard/-21soft"
35584,"0hard/-21soft"
35593,"0hard/-22soft"
35603,"0hard/-22soft"
35612,"0hard/-22soft"
35621,"0hard/-22soft"
35629,"0hard/-21soft"
35638,"0hard/-21soft"
35648,"0hard/-21soft"
35658,"0hard/-21soft"
35669,"0hard/-21soft"
35679,"0hard/-21soft"
35688,"0hard/-21soft"
35699,"0hard/-21soft"
35710,"0hard/-21soft"
35721,"0hard/-21soft"
35733,"0hard/-21soft"
35745,"0hard/-22soft"
35755,"0hard/-21soft"
35763,"0hard/-21soft"
35772,"0hard/-21soft"
35781,"0hard/-21soft"
35791,"0hard/-21soft"
35808,"0hard/-21soft"
35825,"0hard/-21soft"
35840,"0hard/-21soft"
35850,"0hard/-21soft"
35862,"0hard/-21soft"
35871,"0hard/-21soft"
35880,"0hard/-21soft"
35890,"0hard/-21soft"
35899,"0hard/-24soft"
35909,"0hard/-24soft"
35916,"0hard/-21soft"
35924,"0hard/-21soft"
35931,"0hard/-21soft"
35938,"0hard/-21soft"
35948,"0hard/-21soft"
35958,"0hard/-21soft"
35967,"0hard/-21soft"
35975,"0hard/-21soft"
35984,"0hard/-21soft"
35992,"0hard/-22soft"
35999,"0hard/-21soft"
36007,"0hard/-21soft"
36015,"0hard/-21soft"
36022,"0hard/-21soft"
36031,"0hard/-21soft"
36042,"0hard/-21soft"
36052,"0hard/-24soft"
36064,"0hard/-24soft"
36080,"0hard/-24soft"
36093,"0hard/-24soft"
36102,"0hard/-24soft"
36114,"0hard/-24soft"
36123,"0hard/-21soft"
36135,"0hard/-21soft"
36144,"0hard/-21soft"
36154,"0hard/-21soft"
36168,"0hard/-21soft"
36181,"0hard/-21soft"
36192,"0hard/-21soft"
36203,"0hard/-21soft"
36212,"0hard/-22soft"
36221,"0hard/-22soft"
36229,"0hard/-21soft"
36237,"0hard/-21soft"
36247,"0hard/-21soft"
36256,"0hard/-21soft"
36265,"0hard/-21soft"
36277,"0hard/-21soft"
36286,"0hard/-22soft"
36295,"0hard/-22soft"
36304,"0hard/-22soft"
36312,"0hard/-21soft"
36320,"0hard/-21soft"
36329,"0hard/-21soft"
36339,"0hard/-21soft"
36349,"0hard/-21soft"
36362,"0hard/-21soft"
36375,"0hard/-22soft"
36386,"0hard/-21soft"
36396,"0hard/-21soft"
36408,"0hard/-21soft"
36417,"0hard/-21soft"
36426,"0hard/-21soft"
36438,"0hard/-22soft"
36455,"0hard/-21soft"
36470,"0hard/-21soft"
36480,"0hard/-21soft"
36493,"0hard/-21soft"
36511,"0hard/-21soft"
36531,"0hard/-21soft"
36543,"0hard/-21soft"
36560,"0hard/-24soft"
36572,"0hard/-24soft"
36582,"0hard/-24soft"
36593,"0hard/-24soft"
36605,"0hard/-24soft"
36618,"0hard/-24soft"
36628,"0hard/-25soft"
36638,"0hard/-25soft"
36646,"0hard/-24soft"
36655,"0hard/-24soft"
36663,"0hard/-24soft"
36672,"0hard/-24soft"
36680,"0hard/-24soft"
36690,"0hard/-24soft"
36698,"0hard/-24soft"
36706,"0hard/-24soft"
36714,"0hard/-24soft"
36721,"0hard/-24soft"
36730,"0hard/-24soft"
36739,"0hard/-24soft"
36747,"0hard/-24soft"
36756,"0hard/-24soft"
36764,"0hard/-21soft"
36774,"0hard/-21soft"
36782,"0hard/-21soft"
36791,"0hard/-21soft"
36801,"0hard/-21soft"
36812,"0hard/-21soft"
36822,"0hard/-22soft"
36831,"0hard/-19soft"
36839,"0hard/-19soft"
36847,"0hard/-19soft"
36855,"0hard/-19soft"
36864,"0hard/-18soft"
36873,"0hard/-18soft"
36882,"0hard/-18soft"
36890,"0hard/-18soft"
36898,"0hard/-18soft"
36907,"0hard/-18soft"
36916,"0hard/-18soft"
36925,"0hard/-18soft"
36933,"0hard/-18soft"
36941,"0hard/-18soft"
36948,"0hard/-18soft"
36958,"0hard/-18soft"
36966,"0hard/-18soft"
36975,"0hard/-18soft"
36985,"0hard/-18soft"
36994,"0hard/-18soft"
37004,"0hard/-18soft"
37015,"0hard/-18soft"
37026,"0hard/-18soft"
37037,"0hard/-18soft"
37055,"0hard/-18soft"
37068,"0hard/-18soft"
37081,"0hard/-18soft"
37093,"0hard/-18soft"
37104,"0hard/-18soft"
37116,"0hard/-18soft"
37129,"0hard/-18soft"
37139,"0hard/-18soft"
37151,"0hard/-18soft"
37164,"0hard/-18soft"
37175,"0hard/-18soft"
37184,"0hard/-18soft"
37194,"0hard/-18soft"
37203,"0hard/-18soft"
37215,"0hard/-18soft"
37225,"0hard/-21soft"
37235,"0hard/-21soft"
37243,"0hard/-18soft"
37251,"0hard/-18soft"
37259,"0hard/-18soft"
37273,"0hard/-18soft"
37284,"0hard/-22soft"
37296,"0hard/-18soft"
37307,"0hard/-18soft"
37319,"0hard/-18soft"
37330,"0hard/-18soft"
37343,"0hard/-18soft"
37355,"0hard/-18soft"
37369,"0hard/-18soft"
37382,"0hard/-18soft"
37394,"0hard/-18soft"
37406,"0hard/-18soft"
37420,"0hard/-18soft"
37433,"0hard/-21soft"
37445,"0hard/-21soft"
37458,"0hard/-21soft"
37469,"0hard/-21soft"
37477,"0hard/-18soft"
37487,"0hard/-18soft"
37496,"0hard/-18soft"
37506,"0hard/-18soft"
37516,"0hard/-18soft"
37527,"0hard/-18soft"
37536,"0hard/-18soft"
37545,"0hard/-18soft"
37554,"0hard/-18soft"
37563,"0hard/-18soft"
37574,"0hard/-18soft"
37586,"0hard/-18soft"
37598,"0hard/-18soft"
37611,"0hard/-18soft"
37624,"0hard/-18soft"
37633,"0hard/-18soft"
37640,"0hard/-18soft"
37649,"0hard/-18soft"
37657,"0hard/-18soft"
37665,"0hard/-18soft"
37676,"0hard/-18soft"
37690,"0hard/-18soft"
37702,"0hard/-18soft"
37718,"0hard/-18soft"
37739,"0hard/-18soft"
37754,"0hard/-18soft"
37765,"0hard/-18soft"
37777,"0hard/-18soft"
37795,"0hard/-18soft"
37814,"0hard/-18soft"
37824,"0hard/-18soft"
37835,"0hard/-18soft"
37845,"0hard/-18soft"
37855,"0hard/-18soft"
37866,"0hard/-18soft"
37876,"0hard/-18soft"
37886,"0hard/-18soft"
37896,"0hard/-18soft"
37906,"0hard/-18soft"
37916,"0hard/-18soft"
37926,"0hard/-18soft"
37935,"0hard/-18soft"
37944,"0hard/-18soft"
37954,"0hard/-18soft"
37966,"0hard/-18soft"
37975,"0hard/-18soft"
37986,"0hard/-18soft"
37996,"0hard/-18soft"
38005,"0hard/-18soft"
38015,"0hard/-18soft"
38025,"0hard/-18soft"
38035,"0hard/-21soft"
38043,"0hard/-18soft"
38052,"0hard/-18soft"
38060,"0hard/-18soft"
38068,"0hard/-18soft"
38076,"0hard/-18soft"
38086,"0hard/-18soft"
38094,"0hard/-18soft"
38104,"0hard/-18soft"
38115,"0hard/-18soft"
38127,"0hard/-19soft"
38140,"0hard/-19soft"
38150,"0hard/-19soft"
38160,"0hard/-19soft"
38170,"0hard/-19soft"
38181,"0hard/-19soft"
38191,"0hard/-20soft"
38201,"0hard/-20soft"
38210,"0hard/-20soft"
38221,"0hard/-20soft"
38231,"0hard/-20soft"
38241,"0hard/-20soft"
38251,"0hard/-20soft"
38260,"0hard/-20soft"
38270,"0hard/-20soft"
38278,"0hard/-20soft"
38288,"0hard/-20soft"
38301,"0hard/-20soft"
38310,"0hard/-24soft"
38321,"0hard/-24soft"
38329,"0hard/-20soft"
38336,"0hard/-20soft"
38345,"0hard/-20soft"
38355,"0hard/-20soft"
38362,"0hard/-20soft"
38372,"0hard/-20soft"
38382,"0hard/-20soft"
38390,"0hard/-20soft"
38400,"0hard/-20soft"
38411,"0hard/-20soft"
38420,"0hard/-20soft"
38428,"0hard/-19soft"
38436,"0hard/-19soft"
38446,"0hard/-19soft"
38454,"0hard/-19soft"
38464,"0hard/-19soft"
38475,"0hard/-19soft"
38484,"0hard/-19soft"
38494,"0hard/-19soft"
38505,"0hard/-19soft"
38517,"0hard/-19soft"
38528,"0hard/-19soft"
38543,"0hard/-19soft"
38552,"0hard/-20soft"
38561,"0hard/-20soft"
38569,"0hard/-20soft"
38580,"0hard/-20soft"
38587,"0hard/-19soft"
38596,"0hard/-19soft"
38607,"0hard/-19soft"
38617,"0hard/-19soft"
38627,"0hard/-19soft"
38638,"0hard/-19soft"
38647,"0hard/-19soft"
38656,"0hard/-19soft"
38665,"0hard/-19soft"
38674,"0hard/-19soft"
38683,"0hard/-19soft"
38693,"0hard/-19soft"
38702,"0hard/-19soft"
38712,"0hard/-19soft"
38722,"0hard/-19soft"
38731,"0hard/-19soft"
38741,"0hard/-19soft"
38755,"0hard/-19soft"
38765,"0hard/-19soft"
38773,"0hard/-19soft"
38782,"0hard/-19soft"
38791,"0hard/-19soft"
38802,"0hard/-19soft"
38816,"0hard/-19soft"
38826,"0hard/-19soft"
38836,"0hard/-19soft"
38846,"0hard/-19soft"
38857,"0hard/-19soft"
38867,"0hard/-19soft"
38878,"0hard/-19soft"
38888,"0hard/-23soft"
38898,"0hard/-23soft"
38907,"0hard/-19soft"
38916,"0hard/-19soft"
38924,"0hard/-19soft"
38934,"0hard/-19soft"
38943,"0hard/-19soft"
38958,"0hard/-19soft"
38970,"0hard/-23soft"
38979,"0hard/-23soft"
38989,"0hard/-23soft"
38997,"0hard/-19soft"
39005,"0hard/-19soft"
39013,"0hard/-19soft"
39024,"0hard/-19soft"
39034,"0hard/-19soft"
39044,"0hard/-19soft"
39056,"0hard/-19soft"
39066,"0hard/-19soft"
39075,"0hard/-19soft"
39086,"0hard/-19soft"
39094,"0hard/-19soft"
39103,"0hard/-19soft"
39113,"0hard/-19soft"
39122,"0hard/-19soft"
39130,"0hard/-19soft"
39139,"0hard/-19soft"
39149,"0hard/-19soft"
39158,"0hard/-19soft"
39167,"0hard/-19soft"
39178,"0hard/-19soft"
39187,"0hard/-19soft"
39195,"0hard/-19soft"
39204,"0hard/-19soft"
39213,"0hard/-19soft"
39222,"0hard/-19soft"
39231,"0hard/-18soft"
39239,"0hard/-18soft"
39249,"0hard/-18soft"
39257,"0hard/-18soft"
39266,"0hard/-18soft"
39275,"0hard/-18soft"
39284,"0hard/-18soft"
39293,"0hard/-18soft"
39304,"0hard/-18soft"
39313,"0hard/-18soft"
39323,"0hard/-18soft"
39335,"0hard/-18soft"
39348,"0hard/-18soft"
39358,"0hard/-18soft"
39368,"0hard/-18soft"
39378,"0hard/-18soft"
39388,"0hard/-18soft"
39405,"0hard/-18soft"
39418,"0hard/-18soft"
39431,"0hard/-18soft"
39440,"0hard/-18soft"
39450,"0hard/-18soft"
39460,"0hard/-18soft"
39472,"0hard/-18soft"
39482,"0hard/-19soft"
39491,"0hard/-19soft"
39501,"0hard/-19soft"
39508,"0hard/-18soft"
39517,"0hard/-18soft"
39526,"0hard/-18soft"
39536,"0hard/-18soft"
39545,"0hard/-18soft"
39558,"0hard/-18soft"
39568,"0hard/-18soft"
39577,"0hard/-18soft"
39587,"0hard/-18soft"
39598,"0hard/-18soft"
39607,"0hard/-18soft"
39617,"0hard/-18soft"
39627,"0hard/-18soft"
39636,"0hard/-18soft"
39645,"0hard/-18soft"
39655,"0hard/-18soft"
39664,"0hard/-11soft"
39673,"0hard/-11soft"
39682,"0hard/-11soft"
39691,"0hard/-11soft"
39701,"0hard/-11soft"
39713,"0hard/-11soft"
39723,"0hard/-11soft"
39732,"0hard/-11soft"
39741,"0hard/-11soft"
39751,"0hard/-11soft"
39760,"0hard/-11soft"
39771,"0hard/-11soft"
39780,"0hard/-11soft"
